,Match_Id,Batsman,batting_team,bowling_team,balls_faced,sixes,fours,runs,strike_rate,dismissal_type
52,404,M Vijay,Chennai Super Kings,Delhi Capitals,13,0,3,18,138.46,lbw
53,406,M Vijay,Chennai Super Kings,Kolkata Knight Riders,5,0,0,2,40.0,lbw
54,410,M Vijay,Chennai Super Kings,Rajasthan Royals,5,0,0,3,60.0,caught and bowled
55,414,M Vijay,Chennai Super Kings,Sunrisers Hyderabad,22,0,2,18,81.82,stumped
56,430,M Vijay,Chennai Super Kings,Mumbai Indians,4,0,0,2,50.0,bowled
57,435,M Vijay,Chennai Super Kings,Sunrisers Hyderabad,20,3,2,29,145.0,caught
58,442,M Vijay,Chennai Super Kings,Rajasthan Royals,50,0,6,55,110.0,Not Out
59,446,M Vijay,Chennai Super Kings,Delhi Capitals,23,1,3,31,134.78,Not Out
60,452,M Vijay,Chennai Super Kings,Royal Challengers Bangalore,19,2,2,32,168.42,caught
61,454,M Vijay,Chennai Super Kings,Mumbai Indians,20,0,2,23,115.0,caught
62,457,M Vijay,Chennai Super Kings,Mumbai Indians,20,0,2,18,90.0,caught
63,459,M Vijay,Delhi Capitals,Royal Challengers Bangalore,20,1,1,18,90.0,bowled
64,463,M Vijay,Delhi Capitals,Kolkata Knight Riders,2,0,0,0,0.0,run out
65,465,M Vijay,Delhi Capitals,Chennai Super Kings,12,0,2,11,91.67,caught
66,469,M Vijay,Delhi Capitals,Sunrisers Hyderabad,40,1,7,52,130.0,caught
67,473,M Vijay,Delhi Capitals,Mumbai Indians,34,1,4,40,117.65,bowled
68,480,M Vijay,Delhi Capitals,Rajasthan Royals,11,0,1,13,118.18,caught
69,483,M Vijay,Delhi Capitals,Chennai Super Kings,30,1,2,35,116.67,caught
70,485,M Vijay,Delhi Capitals,Kolkata Knight Riders,20,1,2,24,120.0,caught
71,495,M Vijay,Delhi Capitals,Royal Challengers Bangalore,3,0,0,1,33.33,lbw
72,502,M Vijay,Delhi Capitals,Kings XI Punjab,8,0,1,5,62.5,caught
73,508,M Vijay,Delhi Capitals,Mumbai Indians,12,0,0,8,66.67,stumped
74,520,M Vijay,Kings XI Punjab,Rajasthan Royals,32,1,4,37,115.62,Not Out
75,524,M Vijay,Kings XI Punjab,Mumbai Indians,29,0,6,35,120.69,caught
76,528,M Vijay,Kings XI Punjab,Delhi Capitals,18,1,2,19,105.56,caught
77,532,M Vijay,Kings XI Punjab,Kolkata Knight Riders,4,0,0,0,0.0,caught
78,536,M Vijay,Kings XI Punjab,Rajasthan Royals,18,2,0,21,116.67,Not Out
79,542,M Vijay,Kings XI Punjab,Chennai Super Kings,32,1,4,34,106.25,caught
80,544,M Vijay,Kings XI Punjab,Sunrisers Hyderabad,16,0,0,12,75.0,Not Out
81,552,M Vijay,Kings XI Punjab,Mumbai Indians,34,1,3,39,114.71,caught
82,557,M Vijay,Kings XI Punjab,Royal Challengers Bangalore,6,0,0,2,33.33,bowled
83,560,M Vijay,Kings XI Punjab,Kolkata Knight Riders,21,1,4,28,133.33,bowled
84,564,M Vijay,Kings XI Punjab,Sunrisers Hyderabad,18,1,4,24,133.33,caught
85,579,M Vijay,Kings XI Punjab,Gujarat Lions,34,1,5,42,123.53,bowled
86,583,M Vijay,Kings XI Punjab,Delhi Capitals,5,0,0,1,20.0,Not Out
87,586,M Vijay,Kings XI Punjab,Rising Pune Supergiants,49,2,5,53,108.16,caught
88,589,M Vijay,Kings XI Punjab,Kolkata Knight Riders,22,0,4,26,118.18,bowled
89,594,M Vijay,Kings XI Punjab,Sunrisers Hyderabad,3,0,0,2,66.67,caught
90,597,M Vijay,Kings XI Punjab,Mumbai Indians,13,1,2,19,146.15,caught
91,604,M Vijay,Kings XI Punjab,Gujarat Lions,41,0,6,55,134.15,caught
92,608,M Vijay,Kings XI Punjab,Kolkata Knight Riders,11,0,1,6,54.55,caught
93,612,M Vijay,Kings XI Punjab,Delhi Capitals,16,0,4,25,156.25,caught
94,615,M Vijay,Kings XI Punjab,Royal Challengers Bangalore,57,1,12,89,156.14,caught
95,619,M Vijay,Kings XI Punjab,Mumbai Indians,52,1,5,54,103.85,Not Out
96,622,M Vijay,Kings XI Punjab,Sunrisers Hyderabad,12,0,0,6,50.0,caught
97,626,M Vijay,Kings XI Punjab,Royal Challengers Bangalore,8,1,2,16,200.0,bowled
98,629,M Vijay,Kings XI Punjab,Rising Pune Supergiants,41,3,4,59,143.9,bowled
99,7905,M Vijay,Chennai Super Kings,Kings XI Punjab,10,1,0,13,130.0,caught
100,11335,M Vijay,Chennai Super Kings,Mumbai Indians,35,1,3,39,111.43,caught
101,11412,M Vijay,Chennai Super Kings,Mumbai Indians,26,0,3,26,100.0,stumped
0,141,SB Jakati,Chennai Super Kings,Delhi Capitals,8,0,2,13,162.5,caught
1,159,SB Jakati,Chennai Super Kings,Royal Challengers Bangalore,7,0,1,7,100.0,Not Out
2,308,SB Jakati,Chennai Super Kings,Mumbai Indians,10,0,0,6,60.0,Not Out
3,318,SB Jakati,Chennai Super Kings,Delhi Capitals,2,0,0,1,50.0,Not Out
4,633,SB Jakati,Gujarat Lions,Royal Challengers Bangalore,2,0,0,1,50.0,Not Out
0,144,RJ Harris,Deccan Chargers,Chennai Super Kings,4,0,0,1,25.0,bowled
1,147,RJ Harris,Deccan Chargers,Mumbai Indians,4,0,0,5,125.0,Not Out
2,164,RJ Harris,Deccan Chargers,Kings XI Punjab,2,0,0,2,100.0,Not Out
3,171,RJ Harris,Deccan Chargers,Royal Challengers Bangalore,3,0,0,4,133.33,Not Out
4,174,RJ Harris,Deccan Chargers,Royal Challengers Bangalore,5,0,0,9,180.0,Not Out
5,207,RJ Harris,Deccan Chargers,Mumbai Indians,10,0,1,13,130.0,caught
6,210,RJ Harris,Deccan Chargers,Rajasthan Royals,2,0,0,1,50.0,bowled
7,220,RJ Harris,Deccan Chargers,Royal Challengers Bangalore,9,1,0,13,144.44,Not Out
8,232,RJ Harris,Deccan Chargers,Chennai Super Kings,8,1,1,15,187.5,caught
9,233,RJ Harris,Deccan Chargers,Royal Challengers Bangalore,10,0,0,3,30.0,lbw
10,259,RJ Harris,Kings XI Punjab,Delhi Capitals,1,0,0,1,100.0,Not Out
11,273,RJ Harris,Kings XI Punjab,Mumbai Indians,2,0,0,1,50.0,caught
12,280,RJ Harris,Kings XI Punjab,Royal Challengers Bangalore,25,0,1,17,68.0,caught
13,284,RJ Harris,Kings XI Punjab,Pune Warriors,4,0,1,4,100.0,caught
14,287,RJ Harris,Kings XI Punjab,Mumbai Indians,4,0,1,6,150.0,caught
15,293,RJ Harris,Kings XI Punjab,Delhi Capitals,2,0,0,2,100.0,Not Out
16,300,RJ Harris,Kings XI Punjab,Deccan Chargers,1,0,0,0,0.0,caught
17,354,RJ Harris,Kings XI Punjab,Rajasthan Royals,5,0,0,3,60.0,caught
18,374,RJ Harris,Kings XI Punjab,Delhi Capitals,6,1,1,15,250.0,Not Out
19,391,RJ Harris,Kings XI Punjab,Chennai Super Kings,2,0,0,0,0.0,caught
20,398,RJ Harris,Kings XI Punjab,Rajasthan Royals,3,0,0,2,66.67,Not Out
0,148,D du Preez,Royal Challengers Bangalore,Rajasthan Royals,13,0,0,10,76.92,caught
0,155,M Morkel,Rajasthan Royals,Deccan Chargers,8,0,1,8,100.0,caught
1,184,M Morkel,Rajasthan Royals,Royal Challengers Bangalore,9,0,0,2,22.22,stumped
2,210,M Morkel,Rajasthan Royals,Deccan Chargers,7,0,1,7,100.0,Not Out
3,238,M Morkel,Delhi Capitals,Mumbai Indians,2,0,0,0,0.0,bowled
4,253,M Morkel,Delhi Capitals,Deccan Chargers,3,1,0,8,266.67,Not Out
5,266,M Morkel,Delhi Capitals,Kolkata Knight Riders,5,0,1,6,120.0,Not Out
6,282,M Morkel,Delhi Capitals,Mumbai Indians,9,0,1,10,111.11,caught
7,293,M Morkel,Delhi Capitals,Kings XI Punjab,6,1,1,16,266.67,Not Out
8,312,M Morkel,Delhi Capitals,Royal Challengers Bangalore,3,0,0,2,66.67,Not Out
9,335,M Morkel,Delhi Capitals,Pune Warriors,1,0,0,1,100.0,Not Out
10,378,M Morkel,Delhi Capitals,Kolkata Knight Riders,1,0,0,0,0.0,caught
11,390,M Morkel,Delhi Capitals,Mumbai Indians,9,1,3,23,255.56,Not Out
12,394,M Morkel,Delhi Capitals,Sunrisers Hyderabad,1,0,0,0,0.0,caught
13,404,M Morkel,Delhi Capitals,Chennai Super Kings,4,0,0,2,50.0,bowled
14,412,M Morkel,Delhi Capitals,Kings XI Punjab,4,2,0,13,325.0,caught
15,438,M Morkel,Delhi Capitals,Royal Challengers Bangalore,10,0,3,19,190.0,bowled
16,451,M Morkel,Delhi Capitals,Pune Warriors,1,0,0,0,0.0,caught
17,472,M Morkel,Kolkata Knight Riders,Kings XI Punjab,3,0,0,4,133.33,Not Out
18,570,M Morkel,Kolkata Knight Riders,Rajasthan Royals,3,0,0,4,133.33,Not Out
19,627,M Morkel,Kolkata Knight Riders,Gujarat Lions,1,0,0,1,100.0,Not Out
0,160,J Botha,Rajasthan Royals,Mumbai Indians,3,0,0,2,66.67,Not Out
1,165,J Botha,Rajasthan Royals,Delhi Capitals,31,0,3,37,119.35,caught
2,168,J Botha,Rajasthan Royals,Kolkata Knight Riders,6,0,2,8,133.33,bowled
3,236,J Botha,Rajasthan Royals,Deccan Chargers,47,1,8,67,142.55,Not Out
4,241,J Botha,Rajasthan Royals,Delhi Capitals,32,0,4,39,121.88,Not Out
5,246,J Botha,Rajasthan Royals,Kolkata Knight Riders,12,0,0,12,100.0,Not Out
6,261,J Botha,Rajasthan Royals,Kochi Tuskers Kerala,7,0,3,14,200.0,Not Out
7,267,J Botha,Rajasthan Royals,Mumbai Indians,39,1,2,45,115.38,bowled
8,271,J Botha,Rajasthan Royals,Pune Warriors,18,0,1,12,66.67,lbw
9,276,J Botha,Rajasthan Royals,Chennai Super Kings,6,0,1,8,133.33,caught
10,285,J Botha,Rajasthan Royals,Chennai Super Kings,17,0,0,14,82.35,caught and bowled
11,288,J Botha,Rajasthan Royals,Royal Challengers Bangalore,20,0,1,19,95.0,caught
12,319,J Botha,Rajasthan Royals,Mumbai Indians,3,0,0,2,66.67,caught
13,322,J Botha,Rajasthan Royals,Kolkata Knight Riders,7,0,1,6,85.71,Not Out
14,328,J Botha,Rajasthan Royals,Deccan Chargers,9,1,0,14,155.56,caught
15,354,J Botha,Rajasthan Royals,Kings XI Punjab,8,0,2,14,175.0,Not Out
16,361,J Botha,Rajasthan Royals,Chennai Super Kings,20,0,0,12,60.0,bowled
17,365,J Botha,Rajasthan Royals,Pune Warriors,3,0,1,7,233.33,Not Out
18,373,J Botha,Rajasthan Royals,Deccan Chargers,4,0,0,3,75.0,caught and bowled
19,382,J Botha,Delhi Capitals,Kolkata Knight Riders,6,0,1,7,116.67,lbw
20,385,J Botha,Delhi Capitals,Rajasthan Royals,3,0,0,2,66.67,lbw
21,394,J Botha,Delhi Capitals,Sunrisers Hyderabad,14,0,1,9,64.29,caught
22,428,J Botha,Delhi Capitals,Sunrisers Hyderabad,7,0,0,1,14.29,caught
23,443,J Botha,Delhi Capitals,Kings XI Punjab,2,0,0,1,50.0,caught
24,446,J Botha,Delhi Capitals,Chennai Super Kings,20,1,3,23,115.0,caught
25,545,J Botha,Kolkata Knight Riders,Delhi Capitals,5,0,4,17,340.0,run out
26,555,J Botha,Kolkata Knight Riders,Sunrisers Hyderabad,6,1,1,12,200.0,bowled
27,560,J Botha,Kolkata Knight Riders,Kings XI Punjab,4,0,0,2,50.0,run out
0,160,C Nanda,Mumbai Indians,Rajasthan Royals,1,0,0,0,0.0,run out
0,163,Mashrafe Mortaza,Kolkata Knight Riders,Deccan Chargers,2,0,0,2,100.0,Not Out
0,165,A Singh,Rajasthan Royals,Delhi Capitals,1,0,0,0,0.0,stumped
1,168,A Singh,Rajasthan Royals,Kolkata Knight Riders,2,0,0,1,50.0,Not Out
2,251,A Singh,Rajasthan Royals,Kolkata Knight Riders,2,0,0,0,0.0,bowled
3,285,A Singh,Rajasthan Royals,Chennai Super Kings,2,0,0,1,50.0,caught and bowled
4,319,A Singh,Rajasthan Royals,Mumbai Indians,3,0,0,0,0.0,bowled
0,166,GJ Bailey,Chennai Super Kings,Kolkata Knight Riders,27,0,4,30,111.11,run out
1,169,GJ Bailey,Chennai Super Kings,Kings XI Punjab,12,0,3,15,125.0,run out
2,192,GJ Bailey,Chennai Super Kings,Royal Challengers Bangalore,27,0,2,18,66.67,caught
3,460,GJ Bailey,Kings XI Punjab,Chennai Super Kings,10,0,2,17,170.0,Not Out
4,466,GJ Bailey,Kings XI Punjab,Sunrisers Hyderabad,8,0,1,10,125.0,caught
5,472,GJ Bailey,Kings XI Punjab,Kolkata Knight Riders,15,0,1,11,73.33,caught
6,475,GJ Bailey,Kings XI Punjab,Royal Challengers Bangalore,16,0,1,16,100.0,Not Out
7,479,GJ Bailey,Kings XI Punjab,Mumbai Indians,14,0,2,15,107.14,caught
8,486,GJ Bailey,Kings XI Punjab,Chennai Super Kings,13,2,6,40,307.69,Not Out
9,488,GJ Bailey,Kings XI Punjab,Royal Challengers Bangalore,7,0,0,1,14.29,caught
10,491,GJ Bailey,Kings XI Punjab,Kolkata Knight Riders,11,0,0,12,109.09,Not Out
11,496,GJ Bailey,Kings XI Punjab,Sunrisers Hyderabad,19,3,2,35,184.21,Not Out
12,502,GJ Bailey,Kings XI Punjab,Delhi Capitals,7,0,0,6,85.71,caught
13,505,GJ Bailey,Kings XI Punjab,Mumbai Indians,30,2,2,39,130.0,caught
14,509,GJ Bailey,Kings XI Punjab,Rajasthan Royals,18,1,1,26,144.44,Not Out
15,512,GJ Bailey,Kings XI Punjab,Delhi Capitals,1,0,0,1,100.0,Not Out
16,514,GJ Bailey,Kings XI Punjab,Kolkata Knight Riders,17,2,1,26,152.94,caught
17,516,GJ Bailey,Kings XI Punjab,Chennai Super Kings,2,0,0,1,50.0,bowled
18,517,GJ Bailey,Kings XI Punjab,Kolkata Knight Riders,2,0,0,1,50.0,bowled
19,520,GJ Bailey,Kings XI Punjab,Rajasthan Royals,18,1,2,24,133.33,caught
20,524,GJ Bailey,Kings XI Punjab,Mumbai Indians,32,3,4,61,190.62,Not Out
21,528,GJ Bailey,Kings XI Punjab,Delhi Capitals,11,1,1,19,172.73,caught
22,532,GJ Bailey,Kings XI Punjab,Kolkata Knight Riders,45,2,5,60,133.33,run out
23,542,GJ Bailey,Kings XI Punjab,Chennai Super Kings,3,0,0,1,33.33,caught
24,544,GJ Bailey,Kings XI Punjab,Sunrisers Hyderabad,16,0,3,22,137.5,caught
25,548,GJ Bailey,Kings XI Punjab,Delhi Capitals,16,0,3,18,112.5,lbw
26,552,GJ Bailey,Kings XI Punjab,Mumbai Indians,18,0,1,21,116.67,Not Out
27,557,GJ Bailey,Kings XI Punjab,Royal Challengers Bangalore,4,0,0,2,50.0,bowled
28,564,GJ Bailey,Kings XI Punjab,Sunrisers Hyderabad,11,0,0,6,54.55,caught
29,566,GJ Bailey,Kings XI Punjab,Royal Challengers Bangalore,9,0,1,13,144.44,bowled
30,569,GJ Bailey,Kings XI Punjab,Chennai Super Kings,7,0,2,12,171.43,caught
31,611,GJ Bailey,Rising Pune Supergiants,Royal Challengers Bangalore,2,0,0,0,0.0,caught
32,616,GJ Bailey,Rising Pune Supergiants,Sunrisers Hyderabad,40,1,3,34,85.0,caught
33,621,GJ Bailey,Rising Pune Supergiants,Kolkata Knight Riders,27,1,3,33,122.22,stumped
34,625,GJ Bailey,Rising Pune Supergiants,Delhi Capitals,18,0,1,8,44.44,Not Out
35,629,GJ Bailey,Rising Pune Supergiants,Kings XI Punjab,11,0,2,9,81.82,stumped
0,167,AB McDonald,Delhi Capitals,Royal Challengers Bangalore,4,0,0,3,75.0,bowled
1,197,AB McDonald,Delhi Capitals,Royal Challengers Bangalore,12,1,1,18,150.0,Not Out
2,203,AB McDonald,Delhi Capitals,Rajasthan Royals,9,0,2,14,155.56,Not Out
3,221,AB McDonald,Delhi Capitals,Mumbai Indians,31,1,0,33,106.45,Not Out
4,289,AB McDonald,Delhi Capitals,Chennai Super Kings,7,0,0,8,114.29,caught
5,312,AB McDonald,Royal Challengers Bangalore,Delhi Capitals,19,2,4,30,157.89,caught
6,333,AB McDonald,Royal Challengers Bangalore,Kings XI Punjab,6,0,1,8,133.33,Not Out
7,350,AB McDonald,Royal Challengers Bangalore,Kings XI Punjab,10,0,1,9,90.0,caught
8,401,AB McDonald,Royal Challengers Bangalore,Delhi Capitals,2,0,0,0,0.0,caught and bowled
0,167,Y Nagar,Delhi Capitals,Royal Challengers Bangalore,20,0,1,20,100.0,caught
1,189,Y Nagar,Delhi Capitals,Deccan Chargers,6,0,0,1,16.67,bowled
2,253,Y Nagar,Delhi Capitals,Deccan Chargers,11,2,1,23,209.09,bowled
3,259,Y Nagar,Delhi Capitals,Kings XI Punjab,9,1,1,11,122.22,caught
4,263,Y Nagar,Delhi Capitals,Royal Challengers Bangalore,2,0,0,0,0.0,Not Out
5,266,Y Nagar,Delhi Capitals,Kolkata Knight Riders,12,2,0,19,158.33,caught
6,269,Y Nagar,Delhi Capitals,Kochi Tuskers Kerala,30,0,1,22,73.33,run out
7,274,Y Nagar,Delhi Capitals,Kochi Tuskers Kerala,23,0,1,18,78.26,caught
8,279,Y Nagar,Delhi Capitals,Deccan Chargers,3,1,0,7,233.33,Not Out
9,282,Y Nagar,Delhi Capitals,Mumbai Indians,1,0,0,0,0.0,caught
10,289,Y Nagar,Delhi Capitals,Chennai Super Kings,2,0,0,1,50.0,Not Out
11,293,Y Nagar,Delhi Capitals,Kings XI Punjab,7,0,2,10,142.86,lbw
12,312,Y Nagar,Delhi Capitals,Royal Challengers Bangalore,15,0,2,16,106.67,caught
13,323,Y Nagar,Delhi Capitals,Deccan Chargers,15,0,3,23,153.33,Not Out
14,335,Y Nagar,Delhi Capitals,Pune Warriors,19,0,3,24,126.32,caught
15,342,Y Nagar,Delhi Capitals,Mumbai Indians,1,0,0,0,0.0,lbw
16,345,Y Nagar,Delhi Capitals,Rajasthan Royals,20,2,2,27,135.0,caught
17,349,Y Nagar,Delhi Capitals,Rajasthan Royals,9,0,1,9,100.0,Not Out
18,357,Y Nagar,Delhi Capitals,Kolkata Knight Riders,7,0,1,10,142.86,bowled
19,364,Y Nagar,Delhi Capitals,Chennai Super Kings,47,1,1,44,93.62,Not Out
0,168,SS Shaikh,Kolkata Knight Riders,Rajasthan Royals,7,0,1,6,85.71,Not Out
0,169,R Ashwin,Chennai Super Kings,Kings XI Punjab,15,0,1,8,53.33,caught
1,179,R Ashwin,Chennai Super Kings,Deccan Chargers,1,0,0,0,0.0,caught
2,190,R Ashwin,Chennai Super Kings,Kings XI Punjab,5,0,0,2,40.0,caught
3,192,R Ashwin,Chennai Super Kings,Royal Challengers Bangalore,10,0,1,11,110.0,Not Out
4,216,R Ashwin,Chennai Super Kings,Deccan Chargers,6,0,0,5,83.33,caught and bowled
5,224,R Ashwin,Chennai Super Kings,Delhi Capitals,13,0,0,6,46.15,Not Out
6,232,R Ashwin,Chennai Super Kings,Deccan Chargers,5,0,1,6,120.0,Not Out
7,257,R Ashwin,Chennai Super Kings,Mumbai Indians,2,0,0,0,0.0,caught
8,302,R Ashwin,Chennai Super Kings,Royal Challengers Bangalore,4,0,0,2,50.0,caught
9,308,R Ashwin,Chennai Super Kings,Mumbai Indians,5,0,0,3,60.0,run out
10,318,R Ashwin,Chennai Super Kings,Delhi Capitals,5,0,1,8,160.0,run out
11,343,R Ashwin,Chennai Super Kings,Kings XI Punjab,3,0,1,7,233.33,Not Out
12,355,R Ashwin,Chennai Super Kings,Mumbai Indians,1,0,0,0,0.0,caught
13,371,R Ashwin,Chennai Super Kings,Kings XI Punjab,1,0,0,0,0.0,Not Out
14,386,R Ashwin,Chennai Super Kings,Mumbai Indians,5,0,0,2,40.0,caught
15,399,R Ashwin,Chennai Super Kings,Pune Warriors,5,0,2,11,220.0,Not Out
16,406,R Ashwin,Chennai Super Kings,Kolkata Knight Riders,13,0,2,11,84.62,caught
17,430,R Ashwin,Chennai Super Kings,Mumbai Indians,8,0,0,2,25.0,bowled
18,457,R Ashwin,Chennai Super Kings,Mumbai Indians,18,0,0,9,50.0,caught
19,465,R Ashwin,Chennai Super Kings,Delhi Capitals,1,0,0,1,100.0,Not Out
20,467,R Ashwin,Chennai Super Kings,Rajasthan Royals,13,0,1,9,69.23,Not Out
21,486,R Ashwin,Chennai Super Kings,Kings XI Punjab,4,0,2,11,275.0,Not Out
22,494,R Ashwin,Chennai Super Kings,Rajasthan Royals,16,0,1,14,87.5,bowled
23,516,R Ashwin,Chennai Super Kings,Kings XI Punjab,11,0,0,10,90.91,stumped
24,519,R Ashwin,Chennai Super Kings,Delhi Capitals,8,0,1,12,150.0,Not Out
25,538,R Ashwin,Chennai Super Kings,Royal Challengers Bangalore,3,0,1,5,166.67,caught
26,547,R Ashwin,Chennai Super Kings,Kolkata Knight Riders,4,0,2,9,225.0,Not Out
27,573,R Ashwin,Chennai Super Kings,Mumbai Indians,12,1,2,23,191.67,caught
28,575,R Ashwin,Chennai Super Kings,Royal Challengers Bangalore,1,0,0,1,100.0,Not Out
29,576,R Ashwin,Chennai Super Kings,Mumbai Indians,4,0,0,2,50.0,caught
30,586,R Ashwin,Rising Pune Supergiants,Kings XI Punjab,2,0,0,1,50.0,Not Out
31,592,R Ashwin,Rising Pune Supergiants,Royal Challengers Bangalore,1,0,0,0,0.0,caught
32,611,R Ashwin,Rising Pune Supergiants,Royal Challengers Bangalore,5,1,0,10,200.0,Not Out
33,616,R Ashwin,Rising Pune Supergiants,Sunrisers Hyderabad,25,0,3,29,116.0,caught
34,621,R Ashwin,Rising Pune Supergiants,Kolkata Knight Riders,4,0,0,0,0.0,Not Out
35,629,R Ashwin,Rising Pune Supergiants,Kings XI Punjab,1,0,0,1,100.0,Not Out
36,7901,R Ashwin,Kings XI Punjab,Royal Challengers Bangalore,21,1,3,33,157.14,stumped
37,7905,R Ashwin,Kings XI Punjab,Chennai Super Kings,11,1,0,14,127.27,caught
38,7915,R Ashwin,Kings XI Punjab,Delhi Capitals,7,0,0,7,100.0,caught
39,7918,R Ashwin,Kings XI Punjab,Sunrisers Hyderabad,6,0,0,4,66.67,caught
40,7933,R Ashwin,Kings XI Punjab,Rajasthan Royals,2,0,0,0,0.0,bowled
41,7937,R Ashwin,Kings XI Punjab,Kolkata Knight Riders,22,3,4,45,204.55,lbw
42,7941,R Ashwin,Kings XI Punjab,Royal Challengers Bangalore,1,0,0,0,0.0,run out
43,7949,R Ashwin,Kings XI Punjab,Chennai Super Kings,1,0,0,0,0.0,caught
44,11149,R Ashwin,Kings XI Punjab,Delhi Capitals,4,0,0,3,75.0,bowled
45,11323,R Ashwin,Kings XI Punjab,Rajasthan Royals,4,2,1,17,425.0,Not Out
46,11328,R Ashwin,Kings XI Punjab,Delhi Capitals,14,0,2,16,114.29,caught
47,11333,R Ashwin,Kings XI Punjab,Royal Challengers Bangalore,2,1,0,6,300.0,caught
48,11339,R Ashwin,Kings XI Punjab,Sunrisers Hyderabad,1,0,0,0,0.0,caught
49,11343,R Ashwin,Kings XI Punjab,Kolkata Knight Riders,3,0,0,1,33.33,bowled
0,170,Mohammad Ashraful,Mumbai Indians,Delhi Capitals,10,0,0,2,20.0,caught
0,175,CA Pujara,Kolkata Knight Riders,Deccan Chargers,16,0,2,10,62.5,caught
1,178,CA Pujara,Kolkata Knight Riders,Royal Challengers Bangalore,15,0,0,5,33.33,Not Out
2,187,CA Pujara,Kolkata Knight Riders,Rajasthan Royals,25,0,4,29,116.0,bowled
3,204,CA Pujara,Kolkata Knight Riders,Deccan Chargers,13,0,3,17,130.77,caught
4,217,CA Pujara,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,0,16,200.0,run out
5,227,CA Pujara,Kolkata Knight Riders,Rajasthan Royals,38,1,5,45,118.42,Not Out
6,245,CA Pujara,Royal Challengers Bangalore,Deccan Chargers,15,0,4,25,166.67,caught
7,248,CA Pujara,Royal Challengers Bangalore,Chennai Super Kings,4,0,0,2,50.0,caught
8,263,CA Pujara,Royal Challengers Bangalore,Delhi Capitals,12,0,0,7,58.33,caught
9,312,CA Pujara,Royal Challengers Bangalore,Delhi Capitals,12,0,1,11,91.67,caught
10,317,CA Pujara,Royal Challengers Bangalore,Kolkata Knight Riders,9,1,0,6,66.67,caught
11,320,CA Pujara,Royal Challengers Bangalore,Chennai Super Kings,1,0,0,0,0.0,bowled
12,429,CA Pujara,Royal Challengers Bangalore,Kings XI Punjab,20,0,3,19,95.0,caught
13,438,CA Pujara,Royal Challengers Bangalore,Delhi Capitals,17,0,3,17,100.0,bowled
14,441,CA Pujara,Royal Challengers Bangalore,Kolkata Knight Riders,14,0,0,5,35.71,caught
15,448,CA Pujara,Royal Challengers Bangalore,Kings XI Punjab,48,0,8,51,106.25,bowled
16,460,CA Pujara,Kings XI Punjab,Chennai Super Kings,10,0,2,13,130.0,lbw
17,464,CA Pujara,Kings XI Punjab,Rajasthan Royals,38,0,3,40,105.26,Not Out
18,466,CA Pujara,Kings XI Punjab,Sunrisers Hyderabad,32,0,6,35,109.38,caught
19,472,CA Pujara,Kings XI Punjab,Kolkata Knight Riders,8,0,1,8,100.0,Not Out
20,475,CA Pujara,Kings XI Punjab,Royal Challengers Bangalore,18,0,1,10,55.56,caught
21,479,CA Pujara,Kings XI Punjab,Mumbai Indians,18,0,4,19,105.56,caught
0,175,OA Shah,Kolkata Knight Riders,Deccan Chargers,46,3,3,58,126.09,Not Out
1,178,OA Shah,Kolkata Knight Riders,Royal Challengers Bangalore,5,0,0,2,40.0,Not Out
2,182,OA Shah,Kolkata Knight Riders,Chennai Super Kings,4,0,1,5,125.0,caught
3,187,OA Shah,Kolkata Knight Riders,Rajasthan Royals,17,2,0,19,111.76,Not Out
4,191,OA Shah,Kolkata Knight Riders,Mumbai Indians,23,0,3,31,134.78,bowled
5,290,OA Shah,Kochi Tuskers Kerala,Kings XI Punjab,12,2,1,23,191.67,run out
6,297,OA Shah,Kochi Tuskers Kerala,Chennai Super Kings,3,0,0,3,100.0,Not Out
7,311,OA Shah,Rajasthan Royals,Kings XI Punjab,8,0,2,14,175.0,Not Out
8,314,OA Shah,Rajasthan Royals,Kolkata Knight Riders,11,1,2,23,209.09,Not Out
9,319,OA Shah,Rajasthan Royals,Mumbai Indians,42,5,5,76,180.95,bowled
10,322,OA Shah,Rajasthan Royals,Kolkata Knight Riders,33,0,3,31,93.94,stumped
11,326,OA Shah,Rajasthan Royals,Royal Challengers Bangalore,26,5,5,60,230.77,caught
12,328,OA Shah,Rajasthan Royals,Deccan Chargers,11,0,1,12,109.09,caught
13,334,OA Shah,Rajasthan Royals,Chennai Super Kings,43,3,4,52,120.93,caught
14,338,OA Shah,Rajasthan Royals,Royal Challengers Bangalore,15,1,0,10,66.67,stumped
15,345,OA Shah,Rajasthan Royals,Delhi Capitals,1,0,0,1,100.0,Not Out
16,349,OA Shah,Rajasthan Royals,Delhi Capitals,3,0,0,1,33.33,caught
17,358,OA Shah,Rajasthan Royals,Pune Warriors,7,0,0,4,57.14,Not Out
18,373,OA Shah,Rajasthan Royals,Deccan Chargers,32,0,1,28,87.5,Not Out
19,377,OA Shah,Rajasthan Royals,Mumbai Indians,24,1,1,28,116.67,Not Out
20,420,OA Shah,Rajasthan Royals,Royal Challengers Bangalore,1,0,0,1,100.0,run out
21,427,OA Shah,Rajasthan Royals,Kolkata Knight Riders,22,0,2,24,109.09,bowled
0,175,Anirudh Singh,Deccan Chargers,Kolkata Knight Riders,14,0,1,14,100.0,caught and bowled
